	id	link_bnf	link_gallica	author_short	selected_for_galerie	title	date	format	author	contributors	editors	description	subject	notes	title_short	filename
338	644	http://catalogue.bnf.fr/ark:/12148/cb32441966t	https://gallica.bnf.fr/ark:/12148/bpt6k97681178 | https://gallica.bnf.fr/ark:/12148/bpt6k9768003w | https://gallica.bnf.fr/ark:/12148/bpt6k97680813 | https://gallica.bnf.fr/ark:/12148/bpt6k9767955d | https://gallica.bnf.fr/ark:/12148/bpt6k97679666 | https://gallica.bnf.fr/ark:/12148/bpt6k9771323s | https://gallica.bnf.fr/ark:/12148/bpt6k9767686x | https://gallica.bnf.fr/ark:/12148/bpt6k97941722	Mercier		Tableau de Paris . Nouvelle édition originale, corrigée & augmentée	1782-1783	"8 vol. ([4]-XVI-280 ; [4]-336 ; [4]-340 ; [2]-300 ; 302 ; 295 ; 285 ; 318 p.) ; in-12"	Mercier, Louis-Sébastien (1740-1814). Auteur du texte		A Amsterdam. M. DCC. LXXXII [-M. DCC. LXXXIII]				Tableau de Paris . Nouvelle édition	../corpus_raw/Mercier_644.txt
339	645	http://catalogue.bnf.fr/ark:/12148/cb309286227	https://gallica.bnf.fr/ark:/12148/bpt6k108517x | https://gallica.bnf.fr/ark:/12148/bpt6k9794191d	Mercier	yes	De la littérature et des littérateurs . Suivi d'un Nouvel examen de la tragédie françoise	1778	"158 p. ; in-8"	Mercier, Louis-Sébastien (1740-1814). Auteur du texte		[s.n.] (A Yverdon)				De la littérature et des littérateurs	../corpus_raw/Mercier_645.txt
340	648	http://catalogue.bnf.fr/ark:/12148/cb309286734	https://gallica.bnf.fr/ark:/12148/bpt6k1521182f	Mercier		"Lettre de Dulis a son ami ; par M. Mercier"	1767	"34 p., [1] f. de pl. : ill. ; in-8"	Mercier, Louis-Sébastien (1740-1814). Auteur du texte	Saint-Aubin, Gabriel de (1724-1780). Dessinateur du modèle	A Londres, et se trouve à Paris, chez la veuve Duchesne, libraire, rue Saint Jacques, au Temple du goût. M. DCC. LXVII				Lettre de Dulis a son ami	../corpus_raw/Mercier_648.txt
341	649	http://catalogue.bnf.fr/ark:/12148/cb309286645	https://gallica.bnf.fr/ark:/12148/bpt6k5824844n	Mercier		Zambeddin, histoire orientale	1768	"[2]-221 p. ; in-12"	Mercier, Louis-Sébastien (1740-1814). Auteur du texte	Caron, Nicolas (1719-1768). Graveur	A Amsterdam, et se trouve à Paris, chez Delalain, libraire, rue Saint Jacques. M. DCC. LXVIII				NA	../corpus_raw/Mercier_649.txt
342	652	http://catalogue.bnf.fr/ark:/12148/cb37241787k	https://gallica.bnf.fr/ark:/12148/bpt6k57087k	Mercier		Costume des moeurs et de l'esprit françois avant la grande Révolution à la fin du dix-huitième siècle : en XCVI planches gravées en caricature par un habile maître : [pouvant servir d'appendice au Tableau de Paris de Louis-Sébastien Mercier] ([Reprod.])	1791	"3 microfiches ; 105*148 mm"	Mercier, Louis-Sébastien (1740-1814). Auteur du texte	Dunker, Balthasar Anton (1746-1807). Illustrateur	Micro Graphix	"Collection : Les archives de la Révolution française ; 12.548"			Costume des moeurs et de l'esprit	../corpus_raw/Mercier_652.txt
343	653	http://catalogue.bnf.fr/ark:/12148/cb309287873	https://gallica.bnf.fr/ark:/12148/bpt6k992407f	Mercier		Corps législatif. Conseil des Cinq-Cents. Rapport et projet de résolution, au nom d'une commission, sur la pétition des peintres, sculpteurs, graveurs, architectes, relativement au droit de patantes, par L.-S. Mercier. Séance du 25 vendémiaire an V	1796	In-8° , 11 p.	Mercier, Louis-Sébastien (1740-1814). Auteur du texte	France. Conseil des Cinq-Cents. Éditeur scientifique	Impr. nationale (Paris)				Corps législatif. Conseil des Cinq-Cents. Rapport	../corpus_raw/Mercier_653.txt
344	587	http://catalogue.bnf.fr/ark:/12148/cb372804682	https://gallica.bnf.fr/ark:/12148/bpt6k818153 | https://gallica.bnf.fr/ark:/12148/bpt6k9751303g	Mercier		Les songes et visions philosophiques / Louis-Sébastien Mercier	1788	"335 p. : ill. ; in-8"	Mercier, Louis-Sébastien. Auteur du texte		[s.n.] (Amsterdam)	"Collection : Voyages imaginaires, songes, visions et romans cabalistiques ; 32"			Les songes et visions philosophiques /	../corpus_raw/Mercier_587.txt
345	683	http://catalogue.bnf.fr/ark:/12148/cb310656687	https://gallica.bnf.fr/ark:/12148/bpt6k62646242	Pastoret		Discours prononcé après la prestation de serment des électeurs de la section des Champs-Élysées, par M. Pastoret... le 17 octobre 1790	1790	In-8° , 4 p.	Pastoret, Emmanuel (1755-1840). Auteur du texte		Impr. nationale (Paris)				Discours prononcé après la prestation de	../corpus_raw/Pastoret_683.txt
346	684	http://catalogue.bnf.fr/ark:/12148/cb31065681f	https://gallica.bnf.fr/ark:/12148/bpt6k54704572	Pastoret		Des loix pénales , par M. de Pastoret,...	1790	"2 tomes en 1 vol. (156 p.) ; in-8"	Pastoret, Emmanuel (1755-1840). Auteur du texte		Buisson (Paris)				Des loix pénales , par M.	../corpus_raw/Pastoret_684.txt
347	687	http://catalogue.bnf.fr/ark:/12148/cb31065712w	https://gallica.bnf.fr/ark:/12148/bpt6k1323851	Pastoret		Corps législatif. Conseil des Cinq-cents. Rapport fait au nom de la commission de la classification et de la revision des lois, par Emmanuel Pastoret, sur l'état actuel de la législation pour la répression du vol et du brigandage, et sur quelques erreurs ou quelques omissions de nos lois correctionnelles et pénales. Séance du 25 pluviôse, l'an V	1796	In-8° , 47 p.	Pastoret, Emmanuel (1755-1840). Auteur du texte	France. Conseil des Cinq-Cents. Éditeur scientifique	Impr. nationale ((Paris,))				Corps législatif. Conseil des Cinq-cents. Rapport	../corpus_raw/Pastoret_687.txt
348	688	http://catalogue.bnf.fr/ark:/12148/cb372408101	https://gallica.bnf.fr/ark:/12148/bpt6k428683	Pastoret		Opinion d'Emmanuel Pastoret, concernant la successibilité des enfants naturels : séance du 24 nivôse, an V ([Reprod.]) [au] Corps législatif, Conseil des Cinq-cents	1797	"1 microfiche ; 105*148 mm"	Pastoret, Emmanuel (1755-1840). Auteur du texte	France. Conseil des Cinq-Cents. Éditeur scientifique	Micro Graphix	"Collection : Les archives de la Révolution française ; 9.4.404"	Filiation naturelle -- France		Opinion d'Emmanuel Pastoret, concernant la successibilité	../corpus_raw/Pastoret_688.txt
349	689	http://catalogue.bnf.fr/ark:/12148/cb372419247	https://gallica.bnf.fr/ark:/12148/bpt6k571526	Pastoret		"Rapport sur la pétition du département de Paris, pour l'établissement des écoles primaires, & la suppression du tribunal de l'université : séance du 24 février 1792 ([Reprod.]) fait au nom du Comité d'instruction publique par M. Pastoret,... ; impr. par ordre de l'Assemblée nationale"	1792	"1 microfiche ; 105*148 mm"	Pastoret, Emmanuel (1755-1840). Auteur du texte	France. Assemblée nationale législative (1791-1792). Comité d'instruction publique. Éditeur scientifique | France. Assemblée nationale législative (1791-1792). Éditeur scientifique |	Micro Graphix	"Collection : Les archives de la Révolution française ; 12.1065"	Écoles primaires -- France		Rapport sur la pétition du département	../corpus_raw/Pastoret_689.txt
350	690	http://catalogue.bnf.fr/ark:/12148/cb31091652h	https://gallica.bnf.fr/ark:/12148/bpt6k1327078	Pétion		Discours de M. le maire aux citoyens enrolés pour la défense de la patrie en danger . Imprimé par ordre du Conseil-général.	1792	"2 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte		([Paris.] De l'Imprimerie de la municipalité, 1792.)		Paris (France) (1789-1799, Révolution)		Discours de M. le maire aux	../corpus_raw/Pétion_690.txt
351	691	http://catalogue.bnf.fr/ark:/12148/cb310915945	https://gallica.bnf.fr/ark:/12148/bpt6k9782022x | https://gallica.bnf.fr/ark:/12148/bpt6k9782139j | https://gallica.bnf.fr/ark:/12148/bpt6k9781382x	Pétion		Oeuvres de Jérôme Pétion,...	1792-1793	"4 vol. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte		Garnery (Paris)				NA	../corpus_raw/Pétion_691.txt
352	692	http://catalogue.bnf.fr/ark:/12148/cb31091614z	https://gallica.bnf.fr/ark:/12148/bpt6k5477034v	Pétion	yes	Discours de Jérôme Pétion, sur l'accusation intentée contre Maximilien Robespierre.	1792	"28 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte		([Paris.] De l'Imp. de C.-F. Patris, imprimeur de la Commune, rue du Fauxbourg Saint-Jacques, aux Dames Sainte-Marie [1792].)		France (1792-1795)		Discours de Jérôme Pétion, sur l'accusation	../corpus_raw/Pétion_692.txt
353	693	http://catalogue.bnf.fr/ark:/12148/cb31091667j	https://gallica.bnf.fr/ark:/12148/bpt6k54748212	Pétion		Réponse très-succinte de Jérome Petion, au long libelle de Maximilien Robespierre.	1793	"14 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte		([Paris.] De l'Imprimerie d'Antoine-Joseph Gorsas, rue Tiquetonne, n°. 7. 1793.)		France (1792-1795)		Réponse très-succinte de Jérome Petion, au	../corpus_raw/Pétion_693.txt
354	694	http://catalogue.bnf.fr/ark:/12148/cb31091622k	https://gallica.bnf.fr/ark:/12148/bpt6k75432b	Pétion	yes	Essai sur le mariage considéré sous des rapports naturels, moraux et politiques, ou Moyens de faciliter et d'encourager les mariages en France	1785	"XIV-161 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte		[s.n.] (Genève)				Essai sur le mariage considéré sous	../corpus_raw/Pétion_694.txt
355	695	http://catalogue.bnf.fr/ark:/12148/cb31091644w	https://gallica.bnf.fr/ark:/12148/bpt6k5434566h	Pétion		Lettre de Jérome Pétion, député, au président de la Convention nationale . Du 7 juin 1793, l'an deuxième de la République.	1793	"4 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte		[S.l., 1793]		France (1792-1795)		Lettre de Jérome Pétion, député, au	../corpus_raw/Pétion_695.txt
356	696	http://catalogue.bnf.fr/ark:/12148/cb310916217	https://gallica.bnf.fr/ark:/12148/bpt6k97900519	Pétion	yes	Discours sur les troubles de Saint-Domingue . Par J. Pétion, député à l'Assemblée nationale.	1790	"[4]-44 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte	France. Assemblée nationale constituante (1789-1791). Éditeur scientifique	"A Paris, chez Desennes [sic], libraire, au Palais-Royal ; Bailly, libraire, à la barrière des Sergens ; les Marchands de nouveautés. 14 octobre 1790"		Politique et gouvernement -- Haïti -- Jusqu'à 1791 | Saint Domingue (colonie française). Assemblée centrale |		Discours sur les troubles de Saint-Domingue	../corpus_raw/Pétion_696.txt
357	697	http://catalogue.bnf.fr/ark:/12148/cb31091668w	https://gallica.bnf.fr/ark:/12148/bpt6k324516b	Pétion		Copie de la lettre de M. Pétion à la Société des amis de la constitution, séante aux Jacobins Saint-Honoré.	1792	"4 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte	Société des amis de la Constitution (Paris). Éditeur scientifique	([Paris.] De l'Imprimerie du Patriote françois, place du Théâtre Italien [1792].)		Amis de la constitution, séant aux Jacobins | Paris (France) (1789-1799, Révolution) |		Copie de la lettre de M.	../corpus_raw/Pétion_697.txt
358	698	http://catalogue.bnf.fr/ark:/12148/cb310916697	https://gallica.bnf.fr/ark:/12148/bpt6k54408907	Pétion		"Discours de M. Petion, maire de Paris ; prononcé à la Société, dans la séance du 29 avril 1792, l'an 4me de la liberté."	1792	"8 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte	Société des amis de la Constitution (Paris). Éditeur scientifique	([Paris.] De l'Imprimerie du Patriote françois, place du Théâtre Italien [1792].)		Paris (France) (1789-1799, Révolution)		Discours de M. Petion, maire de	../corpus_raw/Pétion_698.txt
359	699	http://catalogue.bnf.fr/ark:/12148/cb310916457	https://gallica.bnf.fr/ark:/12148/bpt6k62597572	Pétion		Lettre de Jérome Pétion aux Parisiens.	1793	"16 p. ; in-8"	Pétion, Jérôme (1756-1794). Auteur du texte		([Paris.] De l'Imprimerie d'Antoine-Joseph Gorsas, rue Tiquetonne, n°. 7 [1793].)		France (1792-1795)		NA	../corpus_raw/Pétion_699.txt
360	701	http://catalogue.bnf.fr/ark:/12148/cb37237161g	https://gallica.bnf.fr/ark:/12148/bpt6k41766w	Rabaut Saint-Étienne		Prenez-y garde, ou Avis à toutes les assemblées d'élection, qui seront convoquées pour nommer les représentans des trois ordres aux états généraux ([Reprod.]) [par Rabaut Saint-Etienne]	1789	"1 microfiche ; 105*148 mm"	Rabaut Saint-Étienne (1743-1793). Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 6.3.174"			Prenez-y garde, ou Avis à toutes	../corpus_raw/Rabaut Saint-Étienne_701.txt
361	702	http://catalogue.bnf.fr/ark:/12148/cb372375878	https://gallica.bnf.fr/ark:/12148/bpt6k41763v	Rabaut Saint-Étienne		A la Nation française, sur les vices de son gouvernement, sur la nécessité d'établir une Constitution, et sur la composition des états généraux ([Reprod.]) [par Rabaut Saint-Etienne]	1788	"2 microfiches ; 105*148 mm"	Rabaut Saint-Étienne (1743-1793). Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 6.3.171"	Politique et gouvernement -- France -- 1789-1799		A la Nation française, sur les	../corpus_raw/Rabaut Saint-Étienne_702.txt
362	703	http://catalogue.bnf.fr/ark:/12148/cb372371488	https://gallica.bnf.fr/ark:/12148/bpt6k417646	Rabaut Saint-Étienne		Considérations sur les intérêts du Tiers état, adressées au peuple des provinces par un propriétaire foncier ([Reprod.]) [par Rabaut-Saint-Etienne]	1788	"2 microfiches ; 105*148 mm"	Rabaut Saint-Étienne (1743-1793). Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 6.3.172"	Politique et gouvernement -- France -- 1774-1792 | Tiers état |		Considérations sur les intérêts du Tiers	../corpus_raw/Rabaut Saint-Étienne_703.txt
363	705	http://catalogue.bnf.fr/ark:/12148/cb311671675	https://gallica.bnf.fr/ark:/12148/bpt6k9798201k	Rabaut Saint-Étienne		Projet du préliminaire de la constitution françoise , présenté par M. Rabaut de Saint-Étienne	1789	"14 p. ; in-8"	Rabaut Saint-Étienne (1743-1793). Auteur du texte		Baudouin (Versailles)				Projet du préliminaire de la constitution	../corpus_raw/Rabaut Saint-Étienne_705.txt
364	706	http://catalogue.bnf.fr/ark:/12148/cb37237156w	https://gallica.bnf.fr/ark:/12148/bpt6k41765j	Rabaut Saint-Étienne		Question de droit public, Doit-on recueillir les voix, dans les états généraux, par ordres, ou par tête de délibérans ? ([Reprod.]) par l'auteur des Considérations sur les intérêts du tiers état [Rabaut Saint-Etienne]	1789	"2 microfiches ; 105*148 mm"	Rabaut Saint-Étienne (1743-1793). Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 6.3.173"			Question de droit public, Doit-on recueillir	../corpus_raw/Rabaut Saint-Étienne_706.txt
365	709	http://catalogue.bnf.fr/ark:/12148/cb372629795	https://gallica.bnf.fr/ark:/12148/bpt6k478491	Rabaut Saint-Étienne		Considérations sur les intérêts du Tiers Etat, adressées au peuple des provinces ([Reprod.]) par un propriétaire foncier	1788	"1 microfiche ; 105*148 mm"	Rabaut Saint-Étienne (1743-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 5.924"	Politique et gouvernement -- France -- 1774-1792 | Tiers état |		Considérations sur les intérêts du Tiers	../corpus_raw/Rabaut Saint-Étienne_709.txt
366	710	http://catalogue.bnf.fr/ark:/12148/cb44730203f	https://gallica.bnf.fr/ark:/12148/bpt6k1091740w	Rabaut Saint-Étienne	yes	Anecdotes de la vie d'Ambroise Borély, ou Le Vieux Cévenois, Protestant retiré Et mort à Londres, âgé de 103 ans, sept mois & quatre jours	1788	"p. [1], [1 bl.], [1], 4-96 ; in-8° (22 cm)"	Rabaut Saint-Étienne (1743-1793). Auteur du texte		[s.n.]				Anecdotes de la vie d'Ambroise Borély,	../corpus_raw/Rabaut Saint-Étienne_710.txt
367	711	http://catalogue.bnf.fr/ark:/12148/cb37262971d	https://gallica.bnf.fr/ark:/12148/bpt6k478507	Rabaut Saint-Étienne		Question de droit public : doit-on recueillir les voix, dans les Etats généraux, par ordres ou par têtes de délibérans ? ([Reprod.]) par l'auteur des Considérations ur les intérêts du Tiers Etat	1789	"2 microfiches ; 105*148 mm"	Rabaut Saint-Étienne (1743-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 5.925"			Question de droit public : doit-on	../corpus_raw/Rabaut Saint-Étienne_711.txt
368	712	http://catalogue.bnf.fr/ark:/12148/cb31167187s	https://gallica.bnf.fr/ark:/12148/bpt6k54943741	Rabaut Saint-Étienne		Projet d'éducation nationale , par J. P. Rabaut, député du département de l'Aube. Du 21 décembre 1792, l'an premier de la République. Imprimé par ordre de la Convention nationale.	1792	"7 p. ; in-8"	Rabaut Saint-Étienne (1743-1793). Auteur du texte	France. Convention nationale. Éditeur scientifique	[Paris.] De l'Imprimerie nationale. [1792]		Éducation à la citoyenneté -- France -- 1789-1799 (Révolution) | Éducation morale -- France -- 1789-1799 (Révolution) |		Projet d'éducation nationale , par J.	../corpus_raw/Rabaut Saint-Étienne_712.txt
369	714	http://catalogue.bnf.fr/ark:/12148/cb311671346	https://gallica.bnf.fr/ark:/12148/bpt6k83503r	Rabaut Saint-Étienne		Justice et nécessité d'assurer en France un état légal aux protestans...	1775-1785	"105 p. ; in-8"	Rabaut Saint-Étienne (1743-1793). Auteur du texte	Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Collaborateur	[s.n.] (A Ausbourg)				Justice et nécessité d'assurer en France	../corpus_raw/Rabaut Saint-Étienne_714.txt
370	716	http://catalogue.bnf.fr/ark:/12148/cb31273780f	https://gallica.bnf.fr/ark:/12148/bpt6k739478	Sabatier de Castres		[Pensées et observations morales et politiques pour servir à la connaissance des vrais principes du gouvernement , par l'abbé Sabatier de Castres]	1794	"484 p. ; in-8"	Sabatier de Castres, Antoine (1742-1817). Auteur du texte		[s.n.] (Vienne)		NA		[Pensées et observations morales et politiques	../corpus_raw/Sabatier de Castres_716.txt
371	720	http://catalogue.bnf.fr/ark:/12148/cb312737646	https://gallica.bnf.fr/ark:/12148/bpt6k97689957	Sabatier de Castres	yes	Correspondance littéraire, ou Lettres critiques et impartiales sur la littérature françoise du XVIII. siècle et sur les Trois de Mr. l'abbé Sabatier	1780	"XXIV-244 p. ; in-12"	Sabatier de Castres, Antoine (1742-1817). Auteur du texte		aux dépens de la Compagnie (Londres)		NA		Correspondance littéraire, ou Lettres critiques et	../corpus_raw/Sabatier de Castres_720.txt
372	722	http://catalogue.bnf.fr/ark:/12148/cb312737913	https://gallica.bnf.fr/ark:/12148/bpt6k9651294q | https://gallica.bnf.fr/ark:/12148/bpt6k9651292w | https://gallica.bnf.fr/ark:/12148/bpt6k96513000	Sabatier de Castres	yes	Les Trois siècles de notre littérature, ou Tableau de l'esprit de nos écrivains, depuis François Ier, jusqu'en 1772, par ordre alphabétique	1772	"3 vol. (XVI-443, 465, 459 p.) ; in-8"	Sabatier de Castres, Antoine (1742-1817). Auteur du texte		"Gueffier (Amsterdam ; Paris) | Dehansi (Amsterdam ; Paris) |"	"Comprend : T. I. A-E ; T. II. F-M ; T. III. N-Y"	NA		Les Trois siècles de notre littérature,	../corpus_raw/Sabatier de Castres_722.txt
373	724	http://catalogue.bnf.fr/ark:/12148/cb359923312	https://gallica.bnf.fr/ark:/12148/bpt6k6540436h	Sieyès		Quelques idées de constitution, applicables a la ville de Paris en juillet 1789 . Par M. l'abbé Sieyes.	1789	"39 p. ; in-8"	Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte		A Versailles, chez Baudouin, imprimeur de l'Assemblée nationale, avenue de Paris, n° 62. 24 septembre 1789.		France (1774-1792, Louis XVI)		Quelques idées de constitution, applicables a	../corpus_raw/Sieyès_724.txt
374	726	http://catalogue.bnf.fr/ark:/12148/cb340289989	https://gallica.bnf.fr/ark:/12148/bpt6k6443653d	Sieyès		Discours prononcé à la fête des 9 & 10 thermidor par le C.en Sieyes, président du Directoire exécutif.	1799	"4 p. ; in-4"	Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte		[S.l., 1799]		France (1795-1799, Directoire)		Discours prononcé à la fête des	../corpus_raw/Sieyès_726.txt
375	727	http://catalogue.bnf.fr/ark:/12148/cb32631345b	https://gallica.bnf.fr/ark:/12148/bpt6k9774344w	Sieyès		Vues sur les moyens d'exécution dont les représentans de la France pourront disposer en 1789 [par Sieyès]. 2e édition	1789		Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte						Vues sur les moyens d'exécution dont	../corpus_raw/Sieyès_727.txt
376	728	http://catalogue.bnf.fr/ark:/12148/cb31365914n	https://gallica.bnf.fr/ark:/12148/bpt6k63507956	Sieyès		Discours du C.en Sieyes, président du Directoire exécutif, a la célébration de l'anniversaire du 10 août.	1799	"6 p. ; in-4"	Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte		(A Paris, de l'Imprimerie de la République. Thermidor an VII [août 1799].)		France -- 1795-1799 (Directoire) | France (1795-1799, Directoire) |		Discours du C.en Sieyes, président du	../corpus_raw/Sieyès_728.txt
377	729	http://catalogue.bnf.fr/ark:/12148/cb31365919c	https://gallica.bnf.fr/ark:/12148/bpt6k57882625	Sieyès		Notice sur la vie de Sieyès, membre de la première Assemblée nationale et de la Convention, écrite à Paris, en messidor, deuxième année de l'ère républicaine...	1794	In-8° , 66 p.	Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte		"Maradan (En Suisse ; et Paris)"				Notice sur la vie de Sieyès,	../corpus_raw/Sieyès_729.txt
378	730	http://catalogue.bnf.fr/ark:/12148/cb31365928b	https://gallica.bnf.fr/ark:/12148/bpt6k110603d | https://gallica.bnf.fr/ark:/12148/bpt6k97743422	Sieyès		Projet d'un décret provisoire sur le clergé, &c. . Par M. l'abbé Sieyès. Du 12 février 1790	1790	"40 p. ; in-8"	Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte		Impr. nationale (Paris)		Église catholique -- Clergé -- France		Projet d'un décret provisoire sur le	../corpus_raw/Sieyès_730.txt
379	731	http://catalogue.bnf.fr/ark:/12148/cb31365917p	https://gallica.bnf.fr/ark:/12148/bpt6k9774341n	Sieyès	yes	Essai sur les priviléges . Nouvelle édition.	1789	"[2]-54 p. ; in-8"	Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte		[S.l.] 1789.		France (1774-1792, Louis XVI)		Essai sur les priviléges . Nouvelle	../corpus_raw/Sieyès_731.txt
380	732	http://catalogue.bnf.fr/ark:/12148/cb31365933x	https://gallica.bnf.fr/ark:/12148/bpt6k97743407	Sieyès	yes	Qu'est-ce que le Tiers-État ? Troisième édition.	1789	"[2]-180 p. ; in-8"	Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte		[S.l.] 1789.		France (1774-1792, Louis XVI)		Qu'est-ce que le Tiers-État ? Troisième	../corpus_raw/Sieyès_732.txt
381	734	http://catalogue.bnf.fr/ark:/12148/cb372616135	https://gallica.bnf.fr/ark:/12148/bpt6k44053b	Silléry (Genlis Ch)		Rapport des commissaires de la Convention nationale aux armées réunies ([Reprod.]) par le citoyen Sillery,...	179	"1 microfiche ; 105*148 mm"	"Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte"	France. Convention nationale. Éditeur scientifique	Maxwell	"Collection : Les archives de la Révolution française ; 11.1a.238"			Rapport des commissaires de la Convention	../corpus_raw/Silléry (Genlis Ch)_734.txt
382	735	http://catalogue.bnf.fr/ark:/12148/cb37248560p	https://gallica.bnf.fr/ark:/12148/bpt6k44537g	Silléry (Genlis Ch)		"Décret relatif à la correspondance des grades du service de mer avec celui de terre ; précédé du Rapport fait par M. Sillery, au nom du Comité de la marine du 22 mai 1791 ([Reprod.]) impr. par ordre de l'Assemblée nationale"	1791	"1 microfiche ; 105*148 mm"	"Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte"	France. Assemblée nationale législative (1791-1792). Comité de marine. Éditeur scientifique	Maxwell	"Collection : Les archives de la Révolution française ; 11.1b.182"			Décret relatif à la correspondance des	../corpus_raw/Silléry (Genlis Ch)_735.txt
383	736	http://catalogue.bnf.fr/ark:/12148/cb37243372x	https://gallica.bnf.fr/ark:/12148/bpt6k445364	Silléry (Genlis Ch)		Opinion de M. de Sillery, et projet de décret, sur l'admission des aspirans dans le corps de la marine militaire ([Reprod.]) impr. par ordre de l'Assemblée nationale	1791	"1 microfiche ; 105*148 mm"	"Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte"	France. Assemblée nationale constituante (1789-1791). Éditeur scientifique	Maxwell	"Collection : Les archives de la Révolution française ; 11.1b.181"	Capitaines de navire -- France		Opinion de M. de Sillery, et	../corpus_raw/Silléry (Genlis Ch)_736.txt
384	737	http://catalogue.bnf.fr/ark:/12148/cb37243367b	https://gallica.bnf.fr/ark:/12148/bpt6k44538t	Silléry (Genlis Ch)		"Rapport sur le traitement du corps de la marine ([Reprod.]) fait au nom du Comité de la marine ; par M. de Sillery ; impr. par ordre de l'Assemblée nationale"	1791	"1 microfiche ; 105*148 mm"	"Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte"	France. Assemblée nationale constituante (1789-1791). Comité de la marine. Éditeur scientifique | France. Assemblée nationale constituante (1789-1791). Éditeur scientifique |	Maxwell	"Collection : Les archives de la Révolution française ; 11.1b.183"	Capitaines de navire -- France		Rapport sur le traitement du corps	../corpus_raw/Silléry (Genlis Ch)_737.txt
385	738	http://catalogue.bnf.fr/ark:/12148/cb37246634x	https://gallica.bnf.fr/ark:/12148/bpt6k57154w	Talleyrand		Projet de décrets sur l'instruction publique ([Reprod.]) [Talleyrand-Périgord]	1791	"2 microfiches ; 105*148 mm"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 12.1071"	Écoles publiques -- France		Projet de décrets sur l'instruction publique	../corpus_raw/Talleyrand_738.txt
386	739	http://catalogue.bnf.fr/ark:/12148/cb37236250v	https://gallica.bnf.fr/ark:/12148/bpt6k487715	Talleyrand		Proposition faite à l'assemblée nationale sur les poids et mesures ([Reprod.]) par M. l'évêque d'Autun [Talleyrand]	1790	"1 microfiche ; 105*148 mm"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte		Maxwell	"Collection : Les archives de la Révolution française ; 12.815"			Proposition faite à l'assemblée nationale sur	../corpus_raw/Talleyrand_739.txt
387	740	http://catalogue.bnf.fr/ark:/12148/cb31430412x	https://gallica.bnf.fr/ark:/12148/bpt6k57874933	Talleyrand	yes	Institut royal de France. Éloge de M. le Cte Reinhard, prononcé à l'Académie des sciences morales et politiques, par M. le P. de Talleyrand, dans la séance du 3 mars 1838	1838	In-8° , 21 p.	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte		G. Warée (Paris)		Reinhard		Institut royal de France. Éloge de	../corpus_raw/Talleyrand_740.txt
388	742	http://catalogue.bnf.fr/ark:/12148/cb31430417n	https://gallica.bnf.fr/ark:/12148/bpt6k94544s | https://gallica.bnf.fr/ark:/12148/bpt6k6470942j	Talleyrand		Des loteries . Par M. l'évêque d'Autun.	1789	"47 p. ; in-8"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte		A Paris, chez Barrois l'aîné, libraire, quai des Augustins, n°. 19. M. DCC. LXXXIX.		Bourgogne (France) -- 1789-1799 (Révolution) -- Sources		Des loteries . Par M. l'évêque	../corpus_raw/Talleyrand_742.txt
